Codigo,Direccion,Comuna,Latitud,Longitud,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda,Tipo Proyecto
4823550,"Lincoyán 1153, Ñuñoa",Ñuñoa,-33.45243,-70.61914,1D/1B,3800,0,45,48, Venta, Departamento,Propiedad usada
4984311,"Avenida Italia 2025, Ñuñoa",Ñuñoa,-33.45244,-70.62343,1D/1B,3700,0,40,47.02, Venta, Departamento,Propiedad usada
4989243,"Avenida Italia 2025 - Departamento ., Ñuñoa",Ñuñoa,-33.45244,-70.62343,1D/1B,3711,0,40,47, Venta, Departamento,Propiedad usada
4595645,"Grajales esquina RepÃšblica, Santiago",Santiago,-33.45248,-70.66829,3D/2B,3400,0,72,75, Venta, Departamento,Propiedad usada
4811196,"Arturo Prat 602, Santiago",Santiago,-33.45249,-70.64857,2D/2B,3354,0,42,48, Venta, Departamento amoblado,Propiedad usada
5042798,"Av. Condell / Av. Sucre, Ñuñoa",Ñuñoa,-33.45249,-70.63199,2D/2B,17,0,59,63, Arriendo, Departamento,Propiedad usada
4771394,"Plaza Egaña NUEVO CON ESTACIONAMIENTO 100, Ñuñoa",Ñuñoa,-33.45249,-70.57168,1D/1B,4000,0,34,41, Venta, Departamento,Propiedad usada
7360,"Plaza Egaña 100, Ñuñoa",Ñuñoa,-33.45249,-70.57168,None,3324,7354,41.72,81.34, Venta, Departamento,Proyecto
4933103,"A UNA CUADRA DEL METRO SAN ALBERTO HURTA, Estación Central",Estación Central,-33.4525,-70.6896,2D/2B,2602,0,50,50, Venta, Departamento,Propiedad usada
5037562,"Angel Cruchaga santa maria, Ñuñoa",Ñuñoa,-33.4525,-70.5865,2D/2B,19,0,66,72, Arriendo, Departamento amoblado,Propiedad usada
4849609,"IRARRAZABAL, Ñuñoa",Ñuñoa,-33.4525,-70.6195,1D/1B,3800,0,42,45, Venta, Departamento,Propiedad usada
5018811,"Metro Chile-España, Ñuñoa",Ñuñoa,-33.4525,-70.5977,4D/4B,28,0,100,120, Arriendo, Casa,Propiedad usada
5033423,"GORBEA, C/ ESTACIONAMIENTO Y BDGA, Santiago",Santiago,-33.4525,-70.6632,3D/2B,3752,0,66,68, Venta, Departamento,Propiedad usada
4935635,"SAN FRANCISCO, Santiago",Santiago,-33.4525,-70.6462,2D/2B,2700,0,53,56, Venta, Departamento,Propiedad usada
5036371,"Acogedor departamento, cerca de colegio, Ñuñoa",Ñuñoa,-33.4525,-70.5865,3D/2B,20,0,100,102, Arriendo, Departamento,Propiedad usada
5029709,"Metro Irarrazaval, Ñuñoa",Ñuñoa,-33.45251,-70.6259,2D/2B,15,0,60,60, Arriendo, Departamento,Propiedad usada
3644158,"San Francisco / Eyzaguirre, Santiago",Santiago,-33.45253,-70.64618,2D/2B,2860,0,57,57, Venta, Departamento,Propiedad usada
4846370,"METRO PARQUE ALMAGRO, Santiago",Santiago,-33.45253,-70.64618,2D/1B,2647,0,56,61, Venta, Departamento,Propiedad usada
5035172,"salvador / lincoyan, Ñuñoa",Ñuñoa,-33.45253,-70.62127,2D/1B,15,0,50,110, Arriendo, Departamento,Propiedad usada
4229021,"SANTA ISABEL / NVO. METRO PARQUE DE ALMAGRO, Santiago",Santiago,-33.45253,-70.64786,2D/2B,2600,0,47,52, Venta, Departamento,Propiedad usada
4383157,"Serrano / Eyzaguirre / Santiago, Santiago",Santiago,-33.45253,-70.64786,2D/1B,2795,0,44,44, Venta, Departamento,Propiedad usada
4728370,"Parque Almagro, Santiago",Santiago,-33.45253,-70.64786,3D/2B,3650,0,50,50, Venta, Departamento,Propiedad usada
4229021,"SANTA ISABEL / NVO. METRO PARQUE DE ALMAGRO, Santiago",Santiago,-33.45253,-70.64786,2D/2B,2600,0,47,52, Venta, Departamento,Propiedad usada
5016538,"Serrano- Eyzaguirre- Arturo Prat- METRO, Santiago",Santiago,-33.45255,-70.64798,2D/2B,14,0,55,58, Arriendo, Departamento,Propiedad usada
6911,"Avenida Italia 2025, Ñuñoa",Ñuñoa,-33.45256,-70.62321,None,3469,5454,41.23,71.55, Venta, Departamento,Proyecto
4959435,"Nicasio Retamales / Alameda, Estación Central",Estación Central,-33.45257,-70.68969,2D/2B,2850,0,44.48,47.41, Venta, Departamento,Propiedad usada
5025093,"IRRAZAVAL / MIGEUL CLARO - METRO M. EYZAGUIRRE - ÑUÑOA, Ñuñoa",Ñuñoa,-33.45258,-70.61628,3D/2B,20,0,82,82, Arriendo, Departamento,Propiedad usada
4985459,"Departamento Amoblado Disponible Arturo Prat 602, Metro Parque Almagro a 50 metros., Santiago",Santiago,-33.45258,-70.64848,2D/1B,13,0,45,55, Arriendo, Departamento amoblado,Propiedad usada
5001605,"Depto 2D con Estacionamiento Barrio Republica 20145 - Departamento 700, Santiago",Santiago,-33.45258,-70.66923,2D/2B,3300,0,62,65, Venta, Departamento,Propiedad usada
4950651,"Departamento a pasos del metro Monseñor, Ñuñoa",Ñuñoa,-33.4526,-70.616,3D/2B,19,0,77,80, Arriendo, Departamento,Propiedad usada
4975334,"Hospital de Carabineros - Metro Monseñor, Ñuñoa",Ñuñoa,-33.4526,-70.6178,3D/2B,18,0,70,75, Arriendo, Departamento,Propiedad usada
4397683,"Metro Ecuador - Hospital Clínico Mutual, Estación Central",Estación Central,-33.4526,-70.7031,3D/1B,3560,0,100,215, Venta, Casa,Propiedad usada
4929668,"Miguel Claro / Irarrazaval, Ñuñoa",Ñuñoa,-33.45261,-70.61564,4D/3B,23,0,110,117, Arriendo, Departamento,Propiedad usada
4916738,"Jorge Washington 260, Ñuñoa",Ñuñoa,-33.45261,-70.59416,1D/1B,14,0,50,50, Arriendo, Casa,Propiedad usada
5030691,"Serrano con Santa Isabel, Santiago",Santiago,-33.45262,-70.64777,2D/1B,2700,0,40,42, Venta, Departamento,Propiedad usada
5033757,"Av. España, Santiago, Santiago",Santiago,-33.45264,-70.66949,2D/2B,3287,0,52,57, Venta, Departamento,Propiedad usada
4734444,"Santa Elena 820, Santiago",Santiago,-33.45265,-70.63204,2D/2B,3200,0,50,55, Venta, Departamento,Propiedad usada
4734444,"Santa Elena 820, Santiago",Santiago,-33.45265,-70.63204,2D/2B,3200,0,50,55, Venta, Departamento,Propiedad usada
5043195,"Manuel de Salas 255, Ñuñoa, Ñuñoa",Ñuñoa,-33.45268,-70.59291,3D/2B,23,0,89,89, Arriendo, Departamento,Propiedad usada
4446111,"Irarrázaval/Miguel Claro, Ñuñoa",Ñuñoa,-33.4527,-70.6156,1D/1B,3430,0,44,0, Venta, Departamento,Propiedad usada
5007288,"Capitán Orella 2464, Ñuñoa",Ñuñoa,-33.4527,-70.60552,2D/1B,14,0,55,58, Arriendo, Departamento,Propiedad usada
5009216,"Metro Santa Isabel - Irarrazabal, Providencia",Providencia,-33.4527,-70.6233,1D/1B,4000,0,38,45, Venta, Departamento,Propiedad usada
5036933,"Hospital de Carabineros - Manuel Montt -, Ñuñoa",Ñuñoa,-33.4527,-70.6126,2D/2B,17,0,58,62, Arriendo, Departamento,Propiedad usada
5037840,"Salvador/Irarrázaval, Ñuñoa",Ñuñoa,-33.4527,-70.6217,1D/1B,3429,0,35,41, Venta, Departamento,Propiedad usada
4238636,"Gorbea / Almirante Latorre, Santiago",Santiago,-33.4527,-70.6639,2D/2B,2550,0,43,46, Venta, Departamento,Propiedad usada
4923562,"Metro Toesca, Santiago",Santiago,-33.4527,-70.66293,2D/2B,3573,0,58,58, Venta, Departamento,Propiedad usada
5037843,"Salvador/Irarrázaval, Ñuñoa",Ñuñoa,-33.4527,-70.6217,1D/1B,13,0,35,41, Arriendo, Departamento,Propiedad usada
6554,"Serrano 627, Santiago",Santiago,-33.45271,-70.64776,None,2913,0,48.1,65.8, Venta, Departamento,Proyecto
4964141,"Heriberto Covarrubias / Irarrázabal, Ñuñoa",Ñuñoa,-33.45271,-70.57362,2D/2B,17,0,68,78, Arriendo, Departamento,Propiedad usada
4868979,"Gorbea oportunidad amplio departamento 2058, Santiago",Santiago,-33.45273,-70.66389,3D/2B,3219,0,80,84, Venta, Departamento,Propiedad usada
4931318,"serrano 627, Santiago",Santiago,-33.45273,-70.64779,2D/2B,16,0,48,54, Arriendo, Departamento,Propiedad usada
4931376,"serrano 627, Santiago",Santiago,-33.45273,-70.64779,2D/2B,16,0,49,53, Arriendo, Departamento,Propiedad usada
4770150,"Gorbea 2058 - Departamento 302, Santiago",Santiago,-33.45273,-70.66389,2D/2B,2700,0,53,56, Venta, Departamento,Propiedad usada
4979766,"METRO TOESCA - BARRIO UNIVERSITARIO, Santiago",Santiago,-33.45273,-70.66389,4D/1B,2575,0,71,75, Venta, Casa,Propiedad usada
4770150,"Gorbea 2058 - Departamento 302, Santiago",Santiago,-33.45273,-70.66389,2D/2B,2700,0,53,56, Venta, Departamento,Propiedad usada
5012819,"Capitán Orella 2825, Ñuñoa - Departamento 509, Ñuñoa",Ñuñoa,-33.45276,-70.60174,3D/2B,21,0,77,87, Arriendo, Departamento,Propiedad usada
4965687,"Capitán Orella / Av. Ricardo Lyon, Ñuñoa",Ñuñoa,-33.45276,-70.60174,3D/2B,25,0,89,95, Arriendo, Departamento,Propiedad usada
5030893,"Serrano 633 - Departamento 806, Santiago",Santiago,-33.45277,-70.64791,2D/2B,16,0,54,56, Arriendo, Departamento,Propiedad usada
4937134,"Municipalidad de Ñuñoa, Ñuñoa",Ñuñoa,-33.4528,-70.5979,2D/2B,22,0,75,83, Arriendo, Departamento,Propiedad usada
5037053,"Av. Portugal // Coquimbo, Santiago",Santiago,-33.4528,-70.6338,2D/2B,16,0,57,63, Arriendo, Departamento,Propiedad usada
4916809,"Metro Parque Almagro/Eyzaguirre, Santiago",Santiago,-33.4528,-70.6507,3D/2B,3574,0,70,0, Venta, Departamento,Propiedad usada
5035462,"Casa 2 Pisos en Parque Residencial Trave, Pudahuel",Pudahuel,-33.4528,-70.756,3D/2B,3144,0,89,114, Venta, Casa,Propiedad usada
5019417,"Metro Plaza Egaña, La Reina",La Reina,-33.4528,-70.56626,2D/1B,15,0,52,54, Arriendo, Departamento,Propiedad usada
5043354,"EYZAGUIRRE / METRO PARQUE ALMAGRO, Santiago",Santiago,-33.4528,-70.6505,3D/2B,3215,0,65,65, Venta, Departamento,Propiedad usada
4907006,"ALMAGRO CON ESTACIONAMIENTO Portugal con, Santiago",Santiago,-33.4528,-70.6341,2D/2B,14,0,50,105, Arriendo, Departamento,Propiedad usada
4939805,"METRO CHILE ESPAÑA, Ñuñoa",Ñuñoa,-33.4528,-70.5979,2D/2B,22,0,74,83, Arriendo, Departamento,Propiedad usada
5017284,"Avenida Portugal 810, Santiago",Santiago,-33.45281,-70.63385,2D/2B,15,0,55,60, Arriendo, Departamento,Propiedad usada
4967151,"Chile España 235 - Departamento 1110, Ñuñoa",Ñuñoa,-33.45282,-70.59793,1D/1B,13,0,33,36, Arriendo, Departamento,Propiedad usada
4837943,"Linda Casa 2 Pisos en Parque Residencial Travesía. Pudahuel, Pudahuel",Pudahuel,-33.45283,-70.75599,3D/2B,3144,0,89,114, Venta, Casa,Propiedad usada
4815907,"Portugal / Copiapó, Santiago",Santiago,-33.45283,-70.63406,2D/2B,3600,0,60,62, Venta, Departamento,Propiedad usada
5034887,"Domingo Faustino Sarmiento/Irarrazabal, Ñuñoa",Ñuñoa,-33.45284,-70.61412,1D/1B,17,0,50,50, Arriendo, Departamento amoblado,Propiedad usada
4535072,"Heriberto Covarrubias 30 - Departamento 106, Ñuñoa",Ñuñoa,-33.45284,-70.57368,2D/2B,20,0,60,62, Arriendo, Departamento,Propiedad usada
4973425,"A pasos de metro egaña, linea 3 y 4¡¡¡, Ñuñoa",Ñuñoa,-33.45284,-70.57368,2D/2B,20,0,63,69, Arriendo, Departamento,Propiedad usada
5033690,"Metro Parque Almagro, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3180,0,75,75, Venta, Departamento,Propiedad usada
5040288,"Metro Parque Almagro, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3179,0,75,75, Venta, Departamento,Propiedad usada
4992684,"Depto 3D 2B nororiente Eyzaguirre 1140 - Departamento 1900, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3276,0,64,65.5, Venta, Departamento,Propiedad usada
4936264,"Cercano a Metro Parque Almagro, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3219,0,64,64, Venta, Departamento,Propiedad usada
5038369,"Eyzaguirre Parque Almagro Depto 3D 2B nororiente 1140 - Departamento 1900, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3215,0,64,65.5, Venta, Departamento,Propiedad usada
5011216,"Eyzaguirre / San Diego, Santiago",Santiago,-33.45286,-70.65065,3D/2B,3325,0,61,63, Venta, Departamento,Propiedad usada
4449382,"METRO TOESCA, Santiago",Santiago,-33.45288,-70.66034,2D/2B,3100,0,50,50, Venta, Departamento,Propiedad usada
4775262,"Metro Irarrazaval con Est y Bodega, Santiago",Santiago,-33.4529,-70.6318,2D/2B,3200,0,50,54, Venta, Departamento,Propiedad usada
4822049,"Parque Almagro - A pasos del metro Parqu, Santiago",Santiago,-33.4529,-70.6507,3D/2B,3349,0,63,0, Venta, Departamento,Propiedad usada
4820075,"Gerona/Holanda, Ñuñoa",Ñuñoa,-33.4529,-70.5956,1D/2B,3935,0,40,49, Venta, Departamento,Propiedad usada
5011192,"Santa Elena, Santiago",Santiago,-33.4529,-70.6318,2D/2B,3300,0,50,52, Venta, Departamento,Propiedad usada
5028588,"Metro Ñuñoa - Metro Ñuñoa, Ñuñoa",Ñuñoa,-33.4529,-70.6047,2D/2B,17,0,60,70, Arriendo, Departamento,Propiedad usada
5014595,"Vergara, Santiago",Santiago,-33.4529,-70.6618,2D/1B,19,0,60,60, Arriendo, Departamento,Propiedad usada
4955726,"PARQUE ALMAGRO, Santiago",Santiago,-33.4529,-70.6507,3D/2B,3577,0,70,73, Venta, Departamento,Propiedad usada
4821981,"SANTA ELENA 840, Santiago",Santiago,-33.4529,-70.6318,2D/2B,15,0,48,48, Arriendo, Departamento,Propiedad usada
4895715,"Santa Elena / Metro Irarrazabal, Santiago",Santiago,-33.4529,-70.6318,2D/2B,3290,0,51,54, Venta, Departamento,Propiedad usada
4571486,"Santa Elena (metro Irarrazaval), Santiago",Santiago,-33.45293,-70.63185,2D/2B,3200,0,54,54, Venta, Departamento,Propiedad usada
4512693,"METRO SAN ALBERTO HURTADO, 2D 2B, CON ESTAC Y BODEGA!!!, Estación Central",Estación Central,-33.45293,-70.69276,2D/2B,2650,0,48,51, Venta, Departamento,Propiedad usada
4892523,"SANTA ELENA/ COQUIMBO, Santiago",Santiago,-33.45293,-70.63185,2D/1B,13,0,48,48, Arriendo, Departamento,Propiedad usada
4881387,"Santa Elena / Coquimbo, Santiago",Santiago,-33.45293,-70.63185,2D/1B,13,0,46,46, Arriendo, Departamento,Propiedad usada
4995178,"Gerona 3411, Ñuñoa",Ñuñoa,-33.45294,-70.59493,2D/2B,17,0,60,66, Arriendo, Departamento,Propiedad usada
4787866,"Cercano a estación de metro Toesca 000, Santiago",Santiago,-33.45295,-70.65855,2D/2B,3249,0,55,55, Venta, Departamento,Propiedad usada
4943052,"VERGARA PROXIMO METRO TOESCA, Santiago",Santiago,-33.45295,-70.66178,2D/1B,14,0,55,58, Arriendo, Departamento,Propiedad usada
4734358,"Metro Toesca, Santiago",Santiago,-33.45297,-70.66171,3D/2B,17,0,87,87, Arriendo, Departamento,Propiedad usada
8387,"Arturo Prat 631, Santiago",Santiago,-33.45298,-70.64861,None,2538,0,32.99,32.99, Venta, Departamento,Proyecto
4973228,"seminario 855, Ñuñoa",Ñuñoa,-33.453,-70.627,2D/2B,16,0,58,62, Arriendo, Departamento,Propiedad usada
4978143,"Santa Elena/Coquimbo, Santiago",Santiago,-33.453,-70.632,2D/2B,4000,0,57,0, Venta, Departamento,Propiedad usada
4915929,"Dpto Inversión Santiago | Proyecto Artur, Santiago",Santiago,-33.453,-70.6486,1D/1B,2630,0,29,32, Venta, Departamento,Propiedad usada
4915765,"Dpto Inversión Santiago | Proyecto Artur, Santiago",Santiago,-33.453,-70.6486,2D/2B,3271,0,40,42, Venta, Departamento,Propiedad usada
7889,"Abtao 24, Estación Central",Estación Central,-33.45302,-70.70032,None,1785,2764,22.77,45.5, Venta, Departamento,Proyecto
3145704,"Vicuña Mackenna 881, Santiago",Santiago,-33.45304,-70.63082,3D/2B,3850,0,75,78, Venta, Departamento,Propiedad usada
5012299,"Metro Plaza Egaña, La Reina",La Reina,-33.45304,-70.56557,3D/1B,19,0,70,70, Arriendo, Departamento,Propiedad usada
4855602,"Metro Padre Hurtado con estac 4175 - Departamento 300, Estación Central",Estación Central,-33.45304,-70.69336,2D/2B,2502,0,46,50.9, Venta, Departamento,Propiedad usada
2720753,"Vicuña Mackeña / Coquimbo, Santiago",Santiago,-33.45304,-70.63082,2D/1B,2500,0,43,43, Venta, Departamento,Propiedad usada
4835258,"Depto 2d 2b con estacionamiento Conde del Maule 4175 - Departamento 300, Estación Central",Estación Central,-33.45304,-70.69336,2D/2B,2500,0,46,50.9, Venta, Departamento,Propiedad usada
4996633,"Nataniel Cox / Metro Parque Almagro, Santiago",Santiago,-33.45306,-70.65293,2D/1B,2800,0,40,41.5, Venta, Departamento,Propiedad usada
5029655,"Arturo Prat 644, Santiago",Santiago,-33.45307,-70.64836,2D/2B,16,0,53,54, Arriendo, Departamento,Propiedad usada
4795725,"NATANIEL COX 599 - Departamento 508, Santiago",Santiago,-33.45309,-70.65291,2D/1B,3355,0,51,51, Venta, Departamento,Propiedad usada
4978147,"Metro Parque Almagro/Santa Isabel, Santiago",Santiago,-33.4531,-70.6515,3D/2B,3487,0,61,0, Venta, Departamento,Propiedad usada
5001045,"Gerona - Holanda, Ñuñoa",Ñuñoa,-33.4531,-70.59515,2D/2B,14,0,45,49, Arriendo, Departamento,Propiedad usada
4962994,"Metro Chile-España, Ñuñoa",Ñuñoa,-33.4531,-70.5964,2D/1B,15,0,50,50, Arriendo, Departamento,Propiedad usada
4978147,"Metro Parque Almagro/Santa Isabel, Santiago",Santiago,-33.4531,-70.6515,3D/2B,3487,0,61,0, Venta, Departamento,Propiedad usada
4950623,"DEPARTAMENTO EN MANUEL DE SALAS ., Ñuñoa",Ñuñoa,-33.4531,-70.593,3D/2B,23,0,78,82, Arriendo, Departamento amoblado,Propiedad usada
4952939,"METRO MONSEÑOR EYZAGUIRRE / ÑUÑOA - 3 DORMITORIOS, Ñuñoa",Ñuñoa,-33.45311,-70.61611,3D/2B,20,0,82,82, Arriendo, Departamento,Propiedad usada
5017235,"Metro Irarrázaval, Santiago",Santiago,-33.45312,-70.6307,3D/1B,14,0,50,50, Arriendo, Departamento,Propiedad usada
5025342,"Holanda, Metro Chile España, Ñuñoa",Ñuñoa,-33.45313,-70.59588,2D/2B,17,0,65,75, Arriendo, Departamento amoblado,Propiedad usada
5011244,"METRO IRARRAZABAL, Santiago",Santiago,-33.45314,-70.631,2D/1B,2825,0,36.7,36.7, Venta, Departamento,Propiedad usada
4915470,"Avenida Irarrázabal / Julio Prado, Ñuñoa",Ñuñoa,-33.45316,-70.61937,2D/2B,21,0,80,90, Arriendo, Departamento,Propiedad usada
4784218,"Avenida Vicuña Mackenna 881, Santiago",Santiago,-33.45316,-70.63097,3D/2B,3600,0,75,78, Venta, Departamento,Propiedad usada
5016828,"Irarrázaval 1401, Ñuñoa",Ñuñoa,-33.45317,-70.61615,2D/2B,21,0,60,63, Arriendo, Departamento,Propiedad usada
4985255,"Metro Toesca, Santiago",Santiago,-33.45317,-70.65687,2D/2B,2647,0,45,45, Venta, Departamento,Propiedad usada
4845738,"Metro Toesca - Santa Isabel / Calle 18, Santiago",Santiago,-33.4532,-70.6576,2D/2B,3112,0,50,51, Venta, Departamento,Propiedad usada
5010448,"Metro Chilespaña, Disponibilidad Inmedia, Ñuñoa",Ñuñoa,-33.4532,-70.5987,3D/2B,20,0,80,80, Arriendo, Departamento,Propiedad usada
4523151,"Av Vicuña Mackenna/Coquimbo, Santiago",Santiago,-33.4532,-70.6306,3D/2B,3850,0,73,73, Venta, Departamento,Propiedad usada
4647222,"Metro Toesca - Santa Isabel, Santiago",Santiago,-33.4532,-70.6576,2D/2B,2500,0,41,43, Venta, Departamento,Propiedad usada
4822042,"Metro Toesca - Metro Toesca, Santiago",Santiago,-33.4532,-70.6576,3D/2B,18,0,75,70, Arriendo, Departamento,Propiedad usada
5041242,"Infante-Metro Monseñor Eyzaguirre . - Departamento ., Ñuñoa",Ñuñoa,-33.4532,-70.61388,3D/2B,19,0,75,79, Arriendo, Departamento,Propiedad usada
4600812,"VISTA DESPEJADA, UBICADO EN GRAL. LAS HERAS CON SANTA ISABEL/FRENTE AL METRO TOESCA, Santiago",Santiago,-33.45321,-70.65759,1D/1B,2583,0,36,36, Venta, Departamento,Propiedad usada
4987297,"SANTA ELENA 898, Santiago",Santiago,-33.45326,-70.63189,1D/1B,13,0,38,41, Arriendo, Departamento,Propiedad usada
4804459,"Metro Ñuñoa Y Monseñor Eyzaguirre, Ñuñoa",Ñuñoa,-33.45326,-70.60967,2D/2B,16,0,48,48, Arriendo, Departamento,Propiedad usada
5038748,"San Ignacio de Loyola 633 - Departamento 1101, Santiago",Santiago,-33.45326,-70.65665,2D/2B,2800,0,57,57, Venta, Departamento,Propiedad usada
8475,"Av. Ecuador 4707, Estación Central",Estación Central,-33.45326,-70.6994,None,2059,2880,24.76,45.39, Venta, Departamento,Proyecto
8138,"Irarrázaval 5350, Ñuñoa",Ñuñoa,-33.45326,-70.57437,None,2604,5466,26.18,60.05, Venta, Departamento,Proyecto
4959329,"Irarrázaval 1329 - Departamento 215, Ñuñoa",Ñuñoa,-33.45326,-70.61708,3D/2B,15,0,66,67, Arriendo, Departamento,Propiedad usada
5000082,"Avenida Ecuador 4578, Santiago, Estación Central, Estación Central",Estación Central,-33.45328,-70.69797,2D/2B,13,0,55,55, Arriendo, Departamento,Propiedad usada
5025657,"Metro Toesca, Santiago",Santiago,-33.45329,-70.66182,1D/1B,2700,0,38,38, Venta, Departamento,Propiedad usada
5006049,"Ñuñoa, Av. Italia - Av Irarrazaval, departamento un dormitorio, un baño, estacionamiento, bodega y bicicletero tipo bodega. Traspaso de Compraventa, Ñuñoa",Ñuñoa,-33.45329,-70.623,1D/1B,3712,0,47,47, Venta, Departamento,Propiedad usada
4745415,"José Luis Araneda 92, Ñuñoa",Ñuñoa,-33.4533,-70.60139,1D/1B,3040,0,37,46, Venta, Departamento,Propiedad usada
4795984,"1D/1B Espectacular / Pza Pedro Montt, Ñuñoa",Ñuñoa,-33.4533,-70.578,1D/1B,3550,0,41,41, Venta, Departamento,Propiedad usada
4795984,"1D/1B Espectacular / Pza Pedro Montt, Ñuñoa",Ñuñoa,-33.4533,-70.578,1D/1B,3550,0,41,41, Venta, Departamento,Propiedad usada
5039506,"GRAJALES / AVENIDA ESPAÑA, Santiago",Santiago,-33.4533,-70.6719,3D/2B,3001,0,74,74, Venta, Departamento,Propiedad usada
4993386,"Metro Estación Central - Grajales / Abat, Santiago",Santiago,-33.4533,-70.6719,3D/2B,3040,0,58,63, Venta, Departamento,Propiedad usada
4974243,"Estación de Metro Ñuñoa, Ñuñoa",Ñuñoa,-33.4533,-70.60139,2D/1B,14,0,47,49, Arriendo, Departamento,Propiedad usada
4924067,"José Luis Araneda / Irarrázaval, Ñuñoa",Ñuñoa,-33.4533,-70.6014,1D/1B,3250,0,37,46, Venta, Departamento,Propiedad usada
4999362,"METRO EYZAGUIRRE, Ñuñoa",Ñuñoa,-33.45332,-70.61418,1D/1B,3790,0,37,39.55, Venta, Departamento,Propiedad usada
5019463,"Toesca / Vergara a una cuadra Estación Metro Toesca, Santiago",Santiago,-33.45333,-70.66206,2D/2B,15,0,50,54, Arriendo, Departamento,Propiedad usada
5004037,"TOESCA CON VERGARA,3 DORM. CON ESTACIONAMIENTO Y BODEGA, Santiago",Santiago,-33.45333,-70.66206,3D/3B,16,0,70,76, Arriendo, Departamento,Propiedad usada
7261,"General Las Heras 1650, Santiago",Santiago,-33.45334,-70.658,None,2740,3251,38.23,55.4, Venta, Departamento,Proyecto
4941454,"IRARRAZAVAL / ANTONIO VARAS, Ñuñoa",Ñuñoa,-33.45335,-70.60955,2D/2B,3756,0,48,48, Venta, Departamento,Propiedad usada
4979819,"Irarrázaval 1401, Ñuñoa",Ñuñoa,-33.45336,-70.61633,2D/2B,18,0,65,72, Arriendo, Departamento,Propiedad usada
4652124,"METRO IRARRAZAVAL, Santiago",Santiago,-33.45336,-70.63207,2D/2B,3800,0,63,68, Venta, Departamento,Propiedad usada
5001855,"Irarrázaval 1401, Ñuñoa",Ñuñoa,-33.45336,-70.61633,2D/2B,17,0,58,66, Arriendo, Departamento,Propiedad usada
4910115,"RIO SNAKE/AV. LAS TORRES 00, Lo Prado",Lo Prado,-33.45336,-70.73249,4D/2B,3404,0,97.86,180, Venta, Casa,Propiedad usada
4917409,"DPTO. 2D/2B METRO TOESCA CON SANTA ISABEL, Santiago",Santiago,-33.45337,-70.65708,2D/2B,2560,0,45,45, Venta, Departamento,Propiedad usada
4688259,"METRO TOESCA, Santa Isabel, Depto ideal para inversión completamente amoblado., Santiago",Santiago,-33.45337,-70.65708,2D/2B,2680,0,41,43, Venta, Departamento,Propiedad usada
4953157,"General Las Heras / Dieciocho, Santiago",Santiago,-33.45337,-70.65708,2D/2B,2575,0,41,43, Venta, Departamento,Propiedad usada
4853240,"Departamento dos dormitorios, metro Toesca. Estacionamiento, excelente conectividad, Santiago",Santiago,-33.45337,-70.65708,2D/2B,3120,0,50,53.29, Venta, Departamento amoblado,Propiedad usada
4934019,"General Las Heras 1610 - Departamento 1905, Santiago",Santiago,-33.45337,-70.65708,2D/2B,2700,0,48,51, Venta, Departamento,Propiedad usada
5015362,"Club Hípico / Gorbea, excelente departamento barrio universitario, Santiago",Santiago,-33.45338,-70.66513,3D/2B,3825,0,67,75, Venta, Departamento,Propiedad usada
4976080,"ESTACIÓN METRO IRARRÁZAVAL/ SEMINARIO/ MATTA ORIENTE, Ñuñoa",Ñuñoa,-33.45338,-70.62692,4D/2B,25,0,114,114, Arriendo, Departamento,Propiedad usada
4976104,"AV. SEMINARIO/ METRO IRARRÁZAVAL, Ñuñoa",Ñuñoa,-33.45338,-70.62692,4D/2B,25,0,114,114, Arriendo, Departamento,Propiedad usada
5033613,"Departamento toesca 2 dorm 2 baños estacionamiento y bodega, Santiago",Santiago,-33.45339,-70.66283,2D/2B,13,0,45,49, Arriendo, Departamento,Propiedad usada
5004293,"Ovalle 5885, Lo Prado",Lo Prado,-33.45339,-70.71309,3D/1B,3504,0,90,162, Venta, Casa,Propiedad usada
4995793,"Las Heras /Metro Toesca / Santa Isabel, Santiago",Santiago,-33.4534,-70.6574,2D/2B,16,0,47,47, Arriendo, Departamento amoblado,Propiedad usada
5035979,"STA ISABEL, Santiago",Santiago,-33.4534,-70.6571,2D/2B,2572,0,44,47, Venta, Departamento,Propiedad usada
5000214,"Metro Irarrazaval, Santiago",Santiago,-33.4534,-70.63089,2D/1B,2700,0,48,50, Venta, Departamento,Propiedad usada
5028654,"General Las Heras, Santiago",Santiago,-33.4534,-70.6574,2D/2B,3500,0,51,54, Venta, Departamento,Propiedad usada
4995793,"Las Heras /Metro Toesca / Santa Isabel, Santiago",Santiago,-33.4534,-70.6574,2D/2B,16,0,47,47, Arriendo, Departamento amoblado,Propiedad usada
5010314,"Irarrázaval 1745 - Departamento 805, Ñuñoa",Ñuñoa,-33.45341,-70.61288,2D/2B,16,0,50,54, Arriendo, Departamento,Propiedad usada
5039841,"Avenida Ejército Libertador 520, Santiago",Santiago,-33.45342,-70.66014,2D/2B,3100,0,50,50, Venta, Departamento,Propiedad usada
