Codigo,Direccion,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda
4980225,"Las Tinajas Con Las Galaxias, Maipú",2D/1B,2217.0,0.0,70.0,79.0,venta,casa
4765877,"Pasaje Río Baker, La Granja - Casa 01041, La Granja",3D/1B,2242.0,0.0,67.0,70.0,venta,casa
5037272,"Las Violetas Cinco, Puente Alto - Casa 02480, Puente Alto",4D/1B,2250.0,0.0,65.0,100.0,venta,casa
5018150,"Estación Corte Alto 3196 - Casa 3196, Puente Alto",4D/2B,2252.0,0.0,100.0,160.0,venta,casa
5009462,"SAN FRANCISCO CON EL MARISCAL, San Bernardo",3D/2B,2252.0,0.0,104.0,71.0,venta,casa
5004737,"Metro Conchali, Conchalí",3D/1B,2253.0,0.0,50.0,50.0,venta,casa
3719748,"Villa Paseo Central, Quilicura",3D/1B,2264.0,0.0,63.72,105.59,venta,casa
4723384,"Avenida Mexico 2241, Condominio Nuevo Siglo 2 - Casa 61, Puente Alto",3D/2B,2264.0,0.0,58.0,128.0,venta,casa
5006066,"Calle Los Suspiros, Puente Alto, Puente Alto",2D/2B,2271.0,0.0,87.0,140.0,venta,casa
5035656,"El Almendral 432, San Bernardo",3D/1B,2322.0,0.0,60.0,130.0,venta,casa
5032267,"Kivi 644, Maipú",3D/1B,2322.0,0.0,60.0,100.0,venta,casa
5032281,"Rodolfo Jaramillo, Padre Hurtado",2D/2B,2322.0,0.0,55.0,80.0,venta,casa
5028488,"Nueva Tres Conchali - Casa 2680, Conchalí",3D/1B,2323.0,0.0,72.0,198.0,venta,casa
5027373,"Las Amapolas, Lo Prado - Casa 6917, Lo Prado",3D/1B,2323.0,0.0,75.0,200.0,venta,casa
5020097,"Miraflores Con Bilbao, Peñaflor",3D/2B,2323.0,0.0,110.0,70.0,venta,casa
5018541,"Camino Antiguo Coquimbo 80, Chicureo, Colina, Colina",3D/1B,2323.0,0.0,110.0,410.0,venta,casa
5013339,"José Ingenieros, San Joaquín - Casa 3413, San Joaquín",2D/1B,2323.0,0.0,84.0,130.0,venta,casa
5010586,"Los Gorriones, Puente Alto - Casa 0994, Puente Alto",5D/2B,2324.0,0.0,113.0,173.0,venta,casa
5009829,"Los Conquistadores 8750, Cerro Navia",3D/1B,2324.0,0.0,91.0,152.0,venta,casa
4999289,"Apurimac 6361, Lo Prado",3D/1B,2324.0,0.0,10.0,18.0,venta,casa
5008452,"Estación Metrotren Lo Blanco, San Bernardo",2D/1B,2324.0,0.0,55.0,180.0,venta,casa
5000437,"Reumen 5951, Pedro Aguirre Cerda",2D/2B,2324.0,0.0,70.0,90.0,venta,casa
4984641,"Pasaje Cuatro 1629, Peñalolén",3D/1B,2325.0,0.0,60.0,80.0,venta,casa
4878832,"San Gregorio 1409, Maipú",3D/1B,2325.0,0.0,68.0,101.0,venta,casa
4928334,"Casa 3D 2B Villa Nova Vida II San Bernardo, San Bernardo",3D/2B,2325.0,0.0,69.0,95.0,venta,casa
4862549,"Camilo Mori 11561, San Bernardo",4D/1B,2328.0,0.0,105.0,108.0,venta,casa
4984316,"Metro Cerrillos, Estación Central",4D/1B,2330.0,0.0,91.0,162.0,venta,casa
4915269,"Los Jardines C/ Las Nieves. Puente Alto, Puente Alto",3D/2B,2339.0,0.0,65.0,131.0,venta,casa
3635595,"El Canelo 1056, San Bernardo",3D/2B,2339.0,0.0,60.0,150.0,venta,casa
4983096,"Presidente José Joaquín Pérez, Padre Hurtado, Padre Hurtado",2D/2B,2343.0,0.0,80.0,170.0,venta,casa
5013531,"CIUDAD SATELITE, Maipú",3D/1B,2352.0,0.0,57.0,120.0,venta,casa
4993856,"Ciudad Satélite De Maipu, Maipú",2D/1B,2353.0,0.0,49.0,54.0,venta,casa
4185742,"Avenida Recoleta 2747, Recoleta",4D/1B,2361.0,0.0,60.0,80.0,venta,casa
5029670,"Avenida Lumen 3360, Maipú",3D/1B,2394.0,0.0,77.0,110.0,venta,casa
5015595,"Egipto 851, Maipú",3D/1B,2395.0,0.0,76.0,133.0,venta,casa
5025428,"Carnot 955, San Miguel",3D/1B,2412.0,0.0,45.0,45.0,venta,casa
3774714,"Lomas De Eyzaguirre, Puente Alto",3D/3B,2430.0,0.0,75.0,137.0,venta,casa
5015021,"Dolores Bernal, Maipú - Casa 1427, Maipú",3D/1B,2431.0,0.0,42.0,122.0,venta,casa
5006067,"Pasaje Ainavillo. Estación Central., Estación Central",3D/1B,2431.0,0.0,105.0,104.0,venta,casa
4972309,"Punitaqui, Puente Alto - Casa 535, Puente Alto",5D/2B,2432.0,0.0,100.0,125.0,venta,casa
5038265,"Metro Ula, Santiago",3D/2B,2465.0,0.0,60.0,60.0,venta,casa
4977142,"El Tranque Maipú, Maipú",3D/2B,2486.0,0.0,82.0,93.0,venta,casa
4977922,"Los Hibiscos 1106, Lampa",3D/1B,2489.0,0.0,55.0,197.0,venta,casa
4972740,"Villa Alessandri, Estacion Central, Estación Central",3D/1B,2490.0,0.0,50.0,131.0,venta,casa
5039027,"Central 240, Peñaflor",2D/1B,2501.0,0.0,70.0,170.0,venta,casa
5019270,"Longaví, Santiago - Casa 1511, Santiago",2D/1B,2502.0,0.0,89.0,92.0,venta,casa
5007224,"Los Veleros 794, Puente Alto",2D/1B,2503.0,0.0,65.27,140.6,venta,casa
4993274,"Nueva San Martín 2610, Maipú",3D/1B,2504.0,0.0,48.0,160.0,venta,casa
4988113,"Tottus Cordillera, Talagante",3D/2B,2504.0,0.0,8.0,8.0,venta,casa
4753686,"Pasaje Veinticuatro, Conchalí - Casa 6080, Conchalí",3D/1B,2504.0,0.0,57.0,162.0,venta,casa
4936832,"Buli 303, Puente Alto",3D/1B,2504.0,0.0,90.0,140.0,venta,casa
4911677,"Los Viñedos, San Bernardo - Casa 790, San Bernardo",3D/2B,2508.0,0.0,64.0,85.0,venta,casa
4878931,"Guanaco - Principal, Metro Vespucio Norte, Recoleta",3D/2B,2514.0,0.0,88.0,171.0,venta,casa
4958425,"El Maracuyá, Puente Alto - Casa 2346, Puente Alto",2D/1B,2575.0,0.0,46.0,131.0,venta,casa
4986120,"Las Estrellas 7493 - Casa 7493, Cerrillos",3D/1B,2575.0,0.0,95.36,149.52,venta,casa
4979498,"Fernando Muñoz Rojas, Calle Carmenere, Padre Hurtado., Padre Hurtado",3D/2B,2600.0,0.0,68.0,122.0,venta,casa
4871925,"Metro Ñuble, Santiago",2D/1B,2600.0,0.0,40.0,43.0,venta,casa
5031820,"Pasaje Cabo Cameron 1783, Puente Alto",3D/1B,2608.0,0.0,63.0,95.0,venta,casa
5027797,"Villa Chena - Central, San Bernardo, San Bernardo",3D/2B,2609.0,0.0,100.0,208.0,venta,casa
5018767,"Av. Perú, Recoleta, Santiago, Recoleta",2D/1B,2609.0,0.0,65.0,80.0,venta,casa
5016024,"Pasaje Valentina | Sector Huáscar - San José, Maipú",4D/2B,2609.0,0.0,68.0,78.0,venta,casa
4968573,"Lago Vichuquén 10818, La Florida",3D/1B,2611.0,0.0,54.0,111.0,venta,casa
5039189,"LOS CHERCANES CON LAS TORRES, Puente Alto",4D/3B,2646.0,0.0,117.0,98.0,venta,casa
4954061,"Lord Cochrane 376, Santiago",2D/2B,2650.0,0.0,50.0,55.0,venta,casa
5033657,"Clara Estrella, Metro Tren, Lo Espejo",3D/2B,2680.0,0.0,80.0,240.0,venta,casa
5025091,"San Juan De La Cruz 5468, Maipú",3D/1B,2680.0,0.0,75.0,113.0,venta,casa
5009732,"Huérfanos 1555, Santiago, Santiago",2D/2B,2682.0,0.0,50.0,50.0,venta,casa
5001365,"Los Areneros 0131, San Jose De Maipo, San José De Maipo",2D/2B,2682.0,0.0,70.0,500.0,venta,casa
5000116,"San Daniel 4809, Peñalolén",2D/1B,2682.0,0.0,60.0,200.0,venta,casa
4971585,"Los Gladiolos 4834, Estación Central",4D/2B,2683.0,0.0,100.0,90.0,venta,casa
4975128,"Juan Valera, Maipú - Casa 4011, Maipú",2D/1B,2683.0,0.0,70.0,100.0,venta,casa
4984293,"Manuel Plaza 640, La Granja",3D/1B,2683.0,0.0,65.0,120.0,venta,casa
4923522,"Los Castaños - Casa 1263, Renca",3D/2B,2685.0,0.0,70.0,100.0,venta,casa
4833287,"2a Transversal, Cercano A 5 De Abril, Maipú",2D/1B,2700.0,0.0,87.0,160.0,venta,casa
4983792,"Metro Trinidad, La Florida",3D/1B,2700.0,0.0,63.0,136.0,venta,casa
4962518,"Casa Metro Zapadores, Recoleta",2D/1B,2711.0,0.0,80.0,220.0,venta,casa
4977615,"Presidente Salvador Allende, Puente Alto, Puente Alto",3D/1B,2725.0,0.0,93.0,250.0,venta,casa
5002035,"Casa 3 Dormitorios,Modelo NIZA,Pasaje Cerrado,Coquimbo/San Carlos,C.del DSol,Pte Alto, Puente Alto",3D/2B,2754.0,0.0,60.0,120.0,venta,casa
5029543,"Metro Laguna Sur, Pudahuel",2D/1B,2787.0,0.0,53.0,139.0,venta,casa
5024555,"Metro Elisa Correa A La Costa 7 Mnts En Auto.Al Incio De P.Alto, Puente Alto",3D/2B,2788.0,0.0,66.0,113.4,venta,casa
5021754,"Parque Conguillio 2453, San Bernardo",3D/2B,2788.0,0.0,125.0,95.0,venta,casa
4977285,"Mauricio Isla, Buin - Casa 1113, Buin",3D/2B,2790.0,0.0,75.0,149.0,venta,casa
4948914,"Padre Hurtado, San Bernardo, San Bernardo",3D/3B,2790.0,0.0,75.0,130.0,venta,casa
5002899,"Plaza Mayor, Quilicura",3D/2B,2791.0,0.0,65.0,82.0,venta,casa
5015505,"Samuel Escobar, Recoleta - Casa 350, Recoleta",3D/1B,2850.0,0.0,120.0,180.0,venta,casa
5016593,"Salar Grande 3926, Puente Alto",3D/1B,2850.0,0.0,56.0,134.0,venta,casa
5021583,"Pasaje Adriana Perez Llona 230, Maipú",3D/3B,2859.0,0.0,82.0,112.0,venta,casa
5019980,"Barceloneta 1 Norte , Puente Alto - Casa 1180, Puente Alto",3D/2B,2859.0,0.0,76.0,104.0,venta,casa
5016666,"Linares 735, La Granja",5D/3B,2860.0,0.0,250.0,514.0,venta,casa
5013525,"Barrio Hacienda Renca, Renca",3D/1B,2860.0,0.0,60.0,115.0,venta,casa
4996888,"Larraín Con Rosales, Peñaflor",3D/2B,2861.0,0.0,85.0,200.0,venta,casa
4974645,"Cerro Puntiagudo, Pudahuel - Casa 9503, Pudahuel",3D/3B,2861.0,0.0,8.0,8.0,venta,casa
4985808,"Calle La Punta, Renca",3D/3B,2861.0,0.0,72.0,140.0,venta,casa
4986053,"Pasaje Diecisiete 1248 - Casa 1248, Talagante",4D/1B,2861.0,0.0,79.0,86.0,venta,casa
4949975,"Amplia Casa 4D 1B En Cerro Navia, Cerro Navia",4D/1B,2861.0,0.0,122.0,200.0,venta,casa
4941483,"Cercano A Avenida Matta, Quilicura",3D/3B,2861.0,0.0,90.0,86.0,venta,casa
4926225,"San Juan Crisóstomo, La Florida, La Florida",2D/1B,2861.0,0.0,44.0,128.0,venta,casa
4726083,"Francisco Garate Gracia, Buin, Buin",3D/2B,2864.0,0.0,67.0,122.0,venta,casa
5013555,"Agua Marina 904, Talagante",4D/1B,2870.0,0.0,100.0,140.0,venta,casa
4856109,"Caldera 1743, Lo Espejo",3D/2B,2880.0,0.0,102.0,260.0,venta,casa
4786195,"Las Azucenas 120, Colina",4D/1B,2888.0,0.0,102.0,325.0,venta,casa
4983846,"Las Aralias 18791, Maipú",4D/1B,2890.0,0.0,100.0,135.0,venta,casa
5027991,"Esquina Los Nidos, Independencia",3D/1B,2895.0,0.0,100.0,100.0,venta,casa
4867532,"Schubert Debussy, San Joaquín",2D/1B,2900.0,0.0,74.0,150.0,venta,casa
3362188,"Frente Parque La Castrina, San Joaquín",4D/2B,2902.0,0.0,78.0,292.0,venta,casa
5024524,"Sector Hospital Y Cerca Metro - Casa 2317, Maipú",4D/1B,2930.0,0.0,110.0,230.0,venta,casa
5029562,"Gabriel González Videla 1990, Maipú",4D/2B,2950.0,0.0,75.0,120.0,venta,casa
5016393,"Puerto Montt 18721, Maipú",3D/2B,2966.0,0.0,75.0,140.0,venta,casa
5013251,"Mario Vergara 174, Maipú",4D/2B,2967.0,0.0,100.0,136.0,venta,casa
4999647,"Doctor Sotero Del Río 850, Recoleta",3D/1B,3000.0,0.0,77.0,162.0,venta,casa
5001664,"Jorge Alessandri Con La Reforma, Maipú",3D/1B,3000.0,0.0,60.0,145.0,venta,casa
4975671,"Casa Rural 3d. 2b.De Encanto., Colina",3D/2B,13.0,0.0,75.0,600.0,arriendo,casa
5001074,"Eliodoro Flores 2440, Ñuñoa - Casa 1701, Ñuñoa",1D/1B,14.0,0.0,58.0,58.0,arriendo,casa
4983614,"Rigoberto Garate Ulloa, Buin, Buin",3D/3B,15.0,0.0,90.0,149.0,arriendo,casa
4975662,"Amplia Casa Familiar 4 Hab.2b.2 Living Y Galería., Colina",4D/2B,17.0,0.0,220.0,600.0,arriendo,casa
5018507,"Avenida El Rodeo 1393, Lampa",3D/3B,17.0,0.0,112.0,228.0,arriendo,casa
5017936,"Calle Ciencias, Comuna De La Cisterna - Casa 6371, La Cisterna",4D/2B,19.0,0.0,117.0,127.0,arriendo,casa
5001148,"Alto Sacramento, Buin",3D/3B,20.0,0.0,110.0,280.0,arriendo,casa
4939531,"Camino Lo Ermita, Parcela 14 - Casa Parcela 14, Calera De Tango",3D/2B,22.0,0.0,120.0,3.0,arriendo,casa
5023089,"Francisco De Villagra, Ñuñoa - Casa 327, Ñuñoa",3D/2B,24.0,0.0,97.0,105.0,arriendo,casa
4718590,"El Canelo, San José De Maipo, San José De Maipo",3D/4B,24.0,0.0,140.0,838.0,arriendo,casa
5025644,"La Foresta, Talagante",4D/3B,24.0,0.0,120.0,250.0,arriendo,casa
4992539,"Brasil 9070, La Florida",3D/2B,24.0,0.0,106.0,115.0,arriendo,casa
4995313,"Alcalde Hernán Prieto 5175 - Casa 4-B, Pirque",3D/3B,25.0,0.0,150.0,1.5,arriendo,casa
4986489,"Diego De Almagro 4700, Ñuñoa",3D/2B,26.0,0.0,86.0,92.0,arriendo,casa
5013493,"Lo Pinto - Lo Pinto, Chicureo, Colina - Casa Parcela 8, Colina",3D/3B,28.0,0.0,140.0,2.0,arriendo,casa
5018111,"Elena Blanco 939 - Casa B, Providencia",3D/1B,28.0,0.0,120.0,210.0,arriendo,casa
4810347,"Los Montes, Piedra Roja Como Nueva!, Colina",3D/2B,29.0,0.0,122.0,300.0,arriendo,casa
5029142,"Altos Del Parque Norte Con Consistorial, Peñalolén",3D/3B,29.0,0.0,140.0,285.0,arriendo,casa
4978755,"Puyehue 1261, Providencia",3D/3B,31.0,0.0,180.0,200.0,arriendo,casa
5035051,"Condominio Casagrande Antupiren/El Valle, Peñalolén",5D/4B,33.0,0.0,160.0,400.0,arriendo,casa
4814092,"Avenida Chamisero 15900, Colina",4D/4B,35.0,0.0,173.0,388.51,arriendo,casa
5000978,"Quilín Norte 8195, Peñalolén",4D/3B,38.0,0.0,187.0,320.0,arriendo,casa
5028214,"Los Dominicos - Gral. Blanche, Las Condes",3D/3B,39.0,0.0,110.0,300.0,arriendo,casa
4981677,"Metro Inés De Suaréz, Providencia",4D/3B,39.0,0.0,120.0,147.0,arriendo,casa
5035204,"OPORTUNIDAD !!! VITACURA, Vitacura",5D/4B,41.0,0.0,140.0,200.0,arriendo,casa
4944997,"Principe De Gales / Condominio Salvador Izquierdo, La Reina",5D/3B,41.0,0.0,180.0,250.0,arriendo,casa
4972543,"Los Gomeros, Vitacura - Casa 1756, Vitacura",3D/3B,42.0,0.0,120.0,275.0,arriendo,casa
5009966,"Avenida Jose Rabat 11900, Colina",3D/3B,44.0,0.0,177.0,535.0,arriendo,casa
5012561,"Antumalal - Cerro Mediterraneo / Los Con, Quilicura",3D/1B,13.0,0.0,68.0,535.0,arriendo,casa
5024866,"Osa Mayor 1342, Maipú",2D/1B,13.0,0.0,110.0,110.0,arriendo,casa
4955206,"Casa Pareada En Condominio, Con Piscina! Linderos, Buin, Buin",3D/2B,13.0,0.0,75.0,130.0,arriendo,casa
4921650,"Vicuña Mackenna / Rosales, Peñaflor",3D/2B,13.0,0.0,70.0,90.0,arriendo,casa
4647181,"Los Silos - Las Aralias, Padre Hurtado",4D/2B,13.0,0.0,105.0,130.0,arriendo,casa
4791943,"El Trebol / Fernando Muñoz, Padre Hurtado",2D/2B,13.0,0.0,70.0,120.0,arriendo,casa
4910392,"Barrio Nuevo De Villaseca, Buin",3D/2B,13.0,0.0,65.0,140.0,arriendo,casa
3545470,"Avenida Ohiggins S/n, Curacaví",4D/1B,13.0,0.0,105.0,450.0,arriendo,casa
5015186,"LINDA,CONDOMINIO SAN MARTIN 66, CENTRO BUIN, LADO TOTTUS, Buin",2D/1B,13.0,0.0,50.0,150.0,arriendo,casa
5015195,"CASA AISLADA EN CONDOMINIO, CENTRO BUIN, LADO TOTTUS, Buin",2D/1B,13.0,0.0,50.0,150.0,arriendo,casa
5018938,"Real Audiencia 0163, Quilicura",3D/2B,13.0,0.0,62.0,100.0,arriendo,casa
5031392,"Chagual 659, Lampa",3D/2B,13.0,0.0,68.0,190.0,arriendo,casa
5033043,"Padre Hurtado Central, Las Condes",1D/1B,13.0,0.0,35.0,35.0,arriendo,casa
5020146,"Av San Carlos - Calle La Rambla / Carden, Puente Alto",2D/1B,13.0,0.0,60.0,86.0,arriendo,casa
5022964,"Maestranza/ Baquedano, San Bernardo",3D/1B,13.0,0.0,75.0,110.0,arriendo,casa
4941183,"Alvaro Casanova / Quebrada De Tana, Peñalolén",1D/1B,13.0,0.0,55.0,1.0,arriendo,casa
5015409,"Jaime Nuñez 814, Buin",3D/2B,13.0,0.0,65.0,120.0,arriendo,casa
5011763,"Cómoda Casa Nueva, Llegar Y Habitar, Agua Incluida En El Valor, Curacaví",3D/1B,13.0,0.0,65.0,225.0,arriendo,casa
4997353,"Pje Domeyko/ Av, Presidente Balmaceda, Maipú",3D/1B,13.0,0.0,54.0,140.0,arriendo,casa
5007063,"Pje Domeyko/ Av, Presidente Balmaceda, Maipú",3D/1B,13.0,0.0,54.0,140.0,arriendo,casa
5007861,"Profesor Alcaíno 521, Puente Alto",3D/1B,13.0,0.0,70.0,150.0,arriendo,casa
5003753,"Párraco Leoncio Salas Los Parronales, Buin",3D/3B,13.0,0.0,70.0,183.0,arriendo,casa
4901217,"EXCELENTE CASA EN ARRIENDO COMUNA PADRE HURTADO, Padre Hurtado",3D/2B,13.0,0.0,55.0,80.0,arriendo,casa
5029256,"Esdras / Lautaro, Maipú",4D/3B,13.0,0.0,90.0,150.0,arriendo,casa
5008333,"Lircay 1892, San Ramón",3D/1B,13.0,0.0,75.0,200.0,arriendo,casa
5005344,"Ipiranga 5550, San Miguel",3D/1B,13.0,0.0,90.0,160.0,arriendo,casa
4997355,"Ángel Pimentel/Los Caimanes, Puente Alto",3D/1B,13.0,0.0,60.0,180.0,arriendo,casa
5007064,"Ángel Pimentel/Los Caimanes, Puente Alto",3D/1B,13.0,0.0,60.0,180.0,arriendo,casa
5002132,"Sanchez Fontecilla / Av Las Parcelas, Peñalolén",3D/1B,13.0,0.0,70.0,150.0,arriendo,casa
4966606,"Rojas Magallanes / Santa Victoria, La Florida",3D/1B,13.0,0.0,60.0,150.0,arriendo,casa
4996726,"Juan Francisco Rivas / Balmaceda, El Bosque",2D/2B,14.0,0.0,60.0,46.2,arriendo,casa
5038995,"VILLA LAS MERCEDES / AV LA FLORIDA / W MARTINEZ AL ORIENTE, La Florida",3D/2B,14.0,0.0,100.0,110.0,arriendo,casa
5037532,"Lago De Lugano 1100, Maipú",3D/2B,14.0,0.0,90.0,150.0,arriendo,casa
5007770,"Los Libertadores, El Monte, El Monte",4D/2B,14.0,0.0,100.0,190.0,arriendo,casa
5036365,"Condominio Parque Miraflores, Peñaflor, Peñaflor",3D/2B,14.0,0.0,110.0,350.0,arriendo,casa
5035265,"Sierra Bella 1900, Santiago",2D/1B,14.0,0.0,98.0,102.0,arriendo,casa
4938640,"Parque De Lota 2326, San Bernardo",3D/2B,14.0,0.0,100.0,90.0,arriendo,casa
5032378,"Santa Delia 7654, La Florida",3D/1B,14.0,0.0,60.0,180.0,arriendo,casa
5033174,"Padre Hurtado Central, Las Condes",1D/1B,14.0,0.0,35.0,35.0,arriendo,casa
5029751,"Casas Del Parque, San Bernardo",3D/2B,14.0,0.0,70.0,110.0,arriendo,casa
5011995,"Cerro Cipres 1958, Puente Alto",3D/2B,14.0,0.0,70.0,160.0,arriendo,casa
5023339,"Victor Troncoso Muñoz, Buin",3D/2B,14.0,0.0,80.0,201.0,arriendo,casa
5020598,"Barrio Los Ciruelos De Buin, Buin",3D/2B,14.0,0.0,80.0,150.0,arriendo,casa
5018007,"Colón 141, Maipú",3D/1B,14.0,0.0,65.0,130.0,arriendo,casa
4987207,"Quempo 3885, Puente Alto",2D/2B,14.0,0.0,70.0,120.0,arriendo,casa
5014617,"Chopin Norte 1035, La Florida",3D/1B,14.0,0.0,78.0,120.0,arriendo,casa
5011198,"Cercano A Parque Ohiggins, Santiago",2D/2B,14.0,0.0,48.0,48.0,arriendo,casa
5014617,"Chopin Norte 1035, La Florida",3D/1B,14.0,0.0,78.0,120.0,arriendo,casa
5012534,"Portal Oeste-Mall Plaza Oeste - Avenida, Cerrillos",3D/2B,14.0,0.0,69.0,112.0,arriendo,casa
5007051,"Progreso/ 7 Norte, Peñaflor",4D/2B,14.0,0.0,100.0,150.0,arriendo,casa
4564815,"El Rosal - Los Rosales De Mapú, Maipú",3D/1B,14.0,0.0,20.0,196.0,arriendo,casa
4984418,"El Abrazo - El Abrazo, Maipú",2D/2B,14.0,0.0,50.0,101.0,arriendo,casa
4990627,"Conjunto El Madrigal/Raquel Sepulveda Os, Buin",3D/2B,14.0,0.0,73.0,134.0,arriendo,casa
4973325,"Alto Jahuel, Buin",3D/2B,14.0,0.0,60.0,166.0,arriendo,casa
4977614,"Los Álamos Parcela 5 Paine - Casa 5, Paine",1D/1B,14.0,0.0,60.0,500.0,arriendo,casa
4984862,"Ruta 5 Sur, Paine",3D/2B,14.0,0.0,75.0,150.0,arriendo,casa
4981584,"Calle Seis, Santa Sofia De Lo Cañas / Paseo Pie Andino, Santa Sofia De Lo Cañas, La Florida",1D/1B,14.0,0.0,60.0,1.0,arriendo,casa
4987145,"Linda Casa, Laura Rodig., La Florida",3D/1B,14.0,0.0,80.0,170.0,arriendo,casa
4871224,"Gaugin 2082, Puente Alto",3D/1B,14.0,0.0,58.0,140.0,arriendo,casa
4964306,"Locales Comerciales, Gabriela/ Nonato Co, Puente Alto",1B,14.0,0.0,48.0,48.0,arriendo,casa
4964307,"Locales Comerciales, Gabriela/ Nonato Co, Puente Alto",1B,14.0,0.0,39.0,39.0,arriendo,casa
4980322,"Av San Carlos - Paso Alto Oriente/Loma R, Puente Alto",2D/2B,14.0,0.0,59.0,198.0,arriendo,casa
4789425,"Alcalde Hernán Prieto 12000, Pirque",2D/2B,14.0,0.0,60.0,1.5,arriendo,casa
4887572,"La Araucaria/Villorrio El Olivar, Pirque",3D/1B,14.0,0.0,85.0,300.0,arriendo,casa
4914027,"América García Moraga, Buin",3D/3B,14.0,0.0,72.0,173.0,arriendo,casa
4920526,"Santa Rosa De Santiago 510, Lampa",3D/2B,14.0,0.0,100.0,700.0,arriendo,casa
4894467,"Dieciocho De Septiembre 500, Peñaflor",4D/2B,14.0,0.0,65.0,120.0,arriendo,casa
4886363,"Orquideas De Linderos 146, Buin",3D/3B,14.0,0.0,72.0,210.0,arriendo,casa
4794096,"Padre Hurtado, Padre Hurtado",3D/2B,14.0,0.0,52.0,111.05,arriendo,casa
4755959,"ARRENDADA - Lo Águila, Curacaví",3D/3B,14.0,0.0,110.0,700.0,arriendo,casa
4782588,"Avenida Virginia Subercaseaux 3000, Pirque",1D/1B,14.0,0.0,80.0,300.0,arriendo,casa
4756975,"LOS CRISANTEMOS 164, Maipú",2D/1B,14.0,0.0,70.0,100.0,arriendo,casa
4675983,"Ángel Pimentel 2342, Puente Alto",3D/2B,14.0,0.0,80.0,90.0,arriendo,casa
4997356,"Tobalaba/Troncal Las Torres, Puente Alto",3D/2B,14.0,0.0,60.0,131.0,arriendo,casa
5007065,"Tobalaba/Troncal Las Torres, Puente Alto",3D/2B,14.0,0.0,60.0,131.0,arriendo,casa
4972599,"Valdivia 251, Puente Alto",3D/2B,14.0,0.0,120.0,250.0,arriendo,casa
5038932,"Claudio Bravo 234, Buin",3D/2B,14.0,0.0,85.0,180.0,arriendo,casa
5031175,"Pasaje San Jose S, Puente Alto",4D/1B,14.0,0.0,60.0,60.0,arriendo,casa
5034057,"El Abrazo - El Abrazo, Maipú",3D/2B,15.0,0.0,81.0,110.0,arriendo,casa
5018868,"Condominio El Alba V (Lo Campino), Quilicura",3D/3B,15.0,0.0,70.0,122.0,arriendo,casa
5034686,"Pto Varas 8260, Pudahuel",2D/2B,15.0,0.0,70.0,90.0,arriendo,casa
4931717,"Piedra Roja 125, Quilicura",3D/3B,15.0,0.0,70.0,120.0,arriendo,casa
5031741,"Esquina Blanca 1032, Maipú",3D/1B,15.0,0.0,75.0,300.0,arriendo,casa
5029193,"La Viluma, Carmen Alto, Melipilla, Melipilla",3D/2B,15.0,0.0,95.0,2.5,arriendo,casa
4993716,"Av Costanera Poniente, Colina",3D/2B,15.0,0.0,81.0,165.0,arriendo,casa
5023678,"VALLE ARAUCARIAS, Luis Alarcón Arias 34, Buin",3D/2B,15.0,0.0,80.0,200.0,arriendo,casa
5016805,"Pje Natalia, Maipu - Casa 1316, Maipú",3D/2B,15.0,0.0,80.0,120.0,arriendo,casa
5012555,"El Abrazo - Chañaral, Maipú",3D/3B,15.0,0.0,76.0,115.0,arriendo,casa
5011583,"Rafael Riesco / Sagitario, Maipú",2D/1B,15.0,0.0,55.0,106.0,arriendo,casa
5009255,"Condominio Cumbres De Buin/Camino El Arp, Buin",3D/2B,15.0,0.0,75.0,153.0,arriendo,casa
4937690,"Parque De Los Reyes 3555, Maipú",3D/1B,15.0,0.0,70.0,110.0,arriendo,casa
4924782,"El Abrazo - El Abrazo, Maipú",3D/3B,15.0,0.0,80.0,74.0,arriendo,casa
4961485,"Pasaje Aurora Boreal 230, Talagante",3D/3B,15.0,0.0,70.0,110.0,arriendo,casa
4991360,"Miraflores / Rosales, Peñaflor",3D/3B,15.0,0.0,90.0,110.0,arriendo,casa
4770529,"Barrio Los Ciruelos, Etapa 6, Buin",3D/2B,15.0,0.0,65.0,130.0,arriendo,casa
4736015,"Casa En Arriendo 3d - 2b | Loteo Valle Grande - Lampa, Lampa",3D/2B,15.0,0.0,82.4,146.0,arriendo,casa
4782068,"LOS PRADOS DE NOS, San Bernardo",3D/2B,15.0,0.0,70.0,148.0,arriendo,casa
5017260,"Los Ciruelos, Buin",3D/3B,15.0,0.0,75.0,150.0,arriendo,casa
5031289,"Hernán Olguín/Alfredo Silva Carvallo, Maipú",3D/1B,15.0,0.0,70.0,140.0,arriendo,casa
4979387,"Cura De Ars 3317, Puente Alto",4D/2B,15.0,0.0,100.0,140.0,arriendo,casa
5027448,"Lo Martinez 1065, Condominio Jardines De, Isla De Maipo",3D/3B,15.0,0.0,92.0,160.0,arriendo,casa
5024426,"Cumbres De Buin, Buin",3D/2B,15.0,0.0,80.0,100.0,arriendo,casa
4987859,"Larapinta, Región Metropolitana De Santi, Lampa",3D/2B,15.0,0.0,115.0,200.0,arriendo,casa
5012537,"Alfredo Silva Carvallo - San Martín Con, Maipú",3D/2B,15.0,0.0,90.0,96.0,arriendo,casa
5012764,"HUALUNG 999, San Bernardo",3D/2B,15.0,0.0,73.0,100.0,arriendo,casa
